aggregation,role,verification_status,weighting,effect_estimator,se_source,se_method,crit_value_method,spec_role,metric,dropped_MA_model,dropped_k,dropped_pct_of_k,summary_all_48,summary_without,abs_change,pct_change,influence_rank
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA47_2.csv,38,0.662020905923345,0.3903771039959558,0.3879663031466771,-0.0024108008492786936,-0.6175569275455484,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA09.csv,1297,22.59581881533101,0.2504743908406156,0.24766212735622428,-0.002812263484391342,-1.1227748573229834,37
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA20_cleaned.csv,29,0.5052264808362369,0.2504743908406156,0.25656693878895326,0.006092547948337634,2.4324035394957866,20
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA22_01.csv,92,1.602787456445993,0.2504743908406156,0.24969882610320507,-7.755647374105556e-4,-0.3096383366010702,46
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA22_02.csv,92,1.602787456445993,0.2504743908406156,0.25086015883331886,3.8576799270323425e-4,0.15401494396634074,48
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA22_03.csv,92,1.602787456445993,0.2504743908406156,0.2508641497886107,3.8975894799508914e-4,0.1556083025841648,47
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA01_01.csv,22,0.3832752613240418,0.2504743908406156,0.24940752461601945,-0.0010668662245961746,-0.4259382450300331,43
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA01_02.csv,14,0.24390243902439024,0.2504743908406156,0.25885776035079044,0.00838336951017482,3.346996665822588,4
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA01_03.csv,16,0.2787456445993031,0.2504743908406156,0.2517351169214802,0.0012607260808645826,0.5033353216803871,41
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA05_01.csv,17,0.2961672473867596,0.2504743908406156,0.2533452088830661,0.0028708180424504848,1.14615232032933,36
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA05_02.csv,16,0.2787456445993031,0.2504743908406156,0.24516881679454425,-0.005305574046071376,-2.1182101803962405,24
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA05_03.csv,4,0.06968641114982578,0.2504743908406156,0.24562815147036315,-0.00484623937025247,-1.9348242964033258,29
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA06_01.csv,33,0.5749128919860628,0.2504743908406156,0.255342927635112,0.004868536794496392,1.9437263738449007,27
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA06_02.csv,13,0.2264808362369338,0.2504743908406156,0.25827457049945246,0.007800179658836837,3.1141625427887787,8
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA08.csv,531,9.250871080139373,0.2504743908406156,0.2444430938828612,-0.006031296957754423,-2.407949546264121,21
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA10.csv,32,0.5574912891986062,0.2504743908406156,0.25590216091435647,0.005427770073740845,2.1669960172474134,23
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA12.csv,70,1.2195121951219512,0.2504743908406156,0.24337116197784173,-0.007103228862773897,-2.835910225765914,17
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA13_01.csv,43,0.7491289198606271,0.2504743908406156,0.25187484645125435,0.001400455610638729,0.5591212762065867,40
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA13_02.csv,37,0.6445993031358885,0.2504743908406156,0.2493411069397672,-0.0011332839008484363,-0.45245499831141345,42
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA13_03.csv,14,0.24390243902439024,0.2504743908406156,0.25909644891237044,0.008622058071754812,3.4422912629184843,3
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA15_01.csv,5,0.08710801393728224,0.2504743908406156,0.25809171095628625,0.007617320115670623,3.0411572576765966,9
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA15_02.csv,9,0.156794425087108,0.2504743908406156,0.24886908404730929,-0.001605306793306338,-0.6409065565221139,39
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA15_03.csv,11,0.1916376306620209,0.2504743908406156,0.24320662135764862,-0.007267769482967007,-2.901601819880939,13
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA15_04.csv,11,0.1916376306620209,0.2504743908406156,0.2587933445956407,0.00831895375502506,3.321279164351232,6
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA21.csv,11,0.1916376306620209,0.2504743908406156,0.25451345236191314,0.004039061521297516,1.6125646648913028,32
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA23.csv,24,0.4181184668989547,0.2504743908406156,0.2557481861095929,0.005273795268977255,2.105522744771582,25
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA24.csv,139,2.421602787456446,0.2504743908406156,0.24541803379544985,-0.005056357045165771,-2.018712183786997,26
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA25.csv,43,0.7491289198606271,0.2504743908406156,0.2512683229377328,7.939320971172004e-4,0.31697136559656336,45
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA26.csv,459,7.996515679442509,0.2504743908406156,0.25919898536546754,0.008724594524851914,3.48322816379405,2
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA28_01.csv,84,1.4634146341463414,0.2504743908406156,0.24585576315800378,-0.004618627682611842,-1.8439520571788992,30
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA28_02.csv,84,1.4634146341463414,0.2504743908406156,0.2472974691539253,-0.003176921686690315,-1.268361877646762,35
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA31.csv,734,12.787456445993032,0.2504743908406156,0.24320419463213405,-0.007270196208481572,-2.90257067162919,11
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA32.csv,13,0.2264808362369338,0.2504743908406156,0.24323125538564547,-0.0072431354549701565,-2.891766871120638,14
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA14_01.csv,104,1.8118466898954704,0.2504743908406156,0.24333597557320763,-0.007138415267407994,-2.8499581308295885,16
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA14_02.csv,167,2.9094076655052263,0.2504743908406156,0.24320641543009267,-0.007267975410522959,-2.9016840348951245,12
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA18.csv,23,0.40069686411149824,0.2504743908406156,0.2437761183923965,-0.006698272448219134,-2.6742344499727455,19
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA39_1.csv,37,0.6445993031358885,0.2504743908406156,0.2592104716932905,0.008736080852674855,3.4878139930216934,1
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA39_2.csv,15,0.2613240418118467,0.2504743908406156,0.25869590418295035,0.00822151334233473,3.28237681894048,7
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA17.csv,66,1.1498257839721255,0.2504743908406156,0.25149139423532835,0.0010170033947127233,0.4060308885469599,44
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA34.csv,555,9.668989547038327,0.2504743908406156,0.24562033591776694,-0.004854054922848683,-1.9379445964747166,28
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA41_01.csv,110,1.916376306620209,0.2504743908406156,0.2464072498784179,-0.004067140962197735,-1.6237751686102642,31
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA41_02.csv,184,3.205574912891986,0.2504743908406156,0.2543052283298687,0.0038308374892530583,1.5294328000544866,33
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA41_03.csv,129,2.2473867595818815,0.2504743908406156,0.25422354104124895,0.003749150200633322,1.4968197698977503,34
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA41_04.csv,104,1.8118466898954704,0.2504743908406156,0.24364397133381516,-0.006830419506800467,-2.726993160409308,18
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA43.csv,13,0.2264808362369338,0.2504743908406156,0.25602162741628715,0.005547236575671521,2.2146921116583895,22
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA45_01.csv,28,0.4878048780487805,0.2504743908406156,0.2432041937186163,-0.007270197121999333,-2.902571036344226,10
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA45_02.csv,11,0.1916376306620209,0.2504743908406156,0.24846075650166227,-0.0020136343389533518,-0.80392823082448,38
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA47_1.csv,65,1.132404181184669,0.2504743908406156,0.25883877106761427,0.008364380226998647,3.339415338600893,5
meta_analysis_level,influence_check,two_derivations,equal_per_meta_analysis,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,power,MA47_2.csv,38,0.662020905923345,0.2504743908406156,0.24326168202799162,-0.007212708812624008,-2.8796192650344277,15
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA09.csv,1297,22.59581881533101,2.1770696432395016,2.418100240689334,0.24103059744983257,11.071331511984916,3
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA20_cleaned.csv,29,0.5052264808362369,2.1770696432395016,2.1686949257918555,-0.008374717447646063,-0.38467843569691684,22
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA22_01.csv,92,1.602787456445993,2.1770696432395016,2.1830273201275103,0.005957676888008745,0.27365577883597947,29
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA22_02.csv,92,1.602787456445993,2.1770696432395016,2.1788743243526847,0.0018046811131831042,0.08289496474249702,37
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA22_03.csv,92,1.602787456445993,2.1770696432395016,2.178859609785216,0.0017899665457146163,0.08221907605359124,38
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA01_01.csv,22,0.3832752613240418,2.1770696432395016,2.1787126960106753,0.0016430527711737142,0.07547084110404167,39
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA01_02.csv,14,0.24390243902439024,2.1770696432395016,2.1672515859655936,-0.009818057273907943,-0.4509758015503129,20
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA01_03.csv,16,0.2787456445993031,2.1770696432395016,2.176810458696289,-2.591845432124984e-4,-0.011905202206885512,47
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA05_01.csv,17,0.2961672473867596,2.1770696432395016,2.175569043048065,-0.0015006001914366074,-0.06892752356804088,41
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA05_02.csv,16,0.2787456445993031,2.1770696432395016,2.180635436280116,0.003565793040614551,0.16378865286590383,32
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA05_03.csv,4,0.06968641114982578,2.1770696432395016,2.1778952966135208,8.256533740191863e-4,0.03792498676296052,45
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA06_01.csv,33,0.5749128919860628,2.1770696432395016,2.1705157652434472,-0.006553877996054336,-0.30104126509715723,27
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA06_02.csv,13,0.2264808362369338,2.1770696432395016,2.170454740456092,-0.006614902783409704,-0.30384433515717735,26
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA08.csv,531,9.250871080139373,2.1770696432395016,2.3268244183169604,0.14975477507745882,6.878731488562861,4
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA10.csv,32,0.5574912891986062,2.1770696432395016,2.1694989573278387,-0.007570685911662878,-0.3477466113760874,24
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA12.csv,70,1.2195121951219512,2.1770696432395016,2.1975618514093838,0.020492208169882176,0.9412748110064761,13
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA13_01.csv,43,0.7491289198606271,2.1770696432395016,2.176116005097481,-9.536381420205409e-4,-0.04380374991593827,43
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA13_02.csv,37,0.6445993031358885,2.1770696432395016,2.1799315483381942,0.002861905098692663,0.13145675461416761,35
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA13_03.csv,14,0.24390243902439024,2.1770696432395016,2.1642192014168327,-0.012850441822668923,-0.5902632404330088,17
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA15_01.csv,5,0.08710801393728224,2.1770696432395016,2.1747080220011537,-0.002361621238347933,-0.1084770643732691,36
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA15_02.csv,9,0.156794425087108,2.1770696432395016,2.177916133583746,8.464903442444438e-4,0.038882097633985424,44
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA15_03.csv,11,0.1916376306620209,2.1770696432395016,2.180322771529817,0.0032531282903152103,0.1494269280919447,33
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA15_04.csv,11,0.1916376306620209,2.1770696432395016,2.169714260171562,-0.0073553830679395915,-0.3378570405765613,25
meta_analysis_level,influence_check,two_derivations,k_effect_sizes,yang2023_gated_beta0_c3,se_beta0,NA,z_1.96,primary,type_M,MA21.csv,11,0.1916376306620209,2.1770696432395016,2.17543537019134,-0.0016342730481615497,-0.07506755942495724,40
